@10000
7d 25 0c 99 fe d7 32 ad 9d aa fb 93 9f db 83 18 6c 61 a3 32 3c c7 0f b4 22 99 7a 4c a0 3c b0 68 
8b 83 25 14 65 e4 f3 77 f7 97 b7 f2 54 85 4e 8d 09 54 e1 be a7 71 3c 25 67 65 f1 5a 22 5c 2c 59 
47 24 c0 b1 19 8f 5e 09 e0 7c 73 0d 49 78 99 69 b5 2e 27 d7 9a a2 c1 eb ca 71 74 ac be 02 4c 8a 
b0 f6 d7 dd af b0 9d 73 72 4e f6 4a 0f f4 3b 14 67 aa cb 98 65 c0 e2 84 e0 fd a8 d2 40 7a 82 4f 
b7 81 1c 60 31 3a 10 a0 bf 9b c1 64 ae 52 41 ce 0f 1b db 74 cf 49 1d 45 37 e2 e6 b5 ed 29 79 d3 
4a e3 f8 58 23 37 50 51 d1 86 09 71 a9 01 f2 ae 95 6c 1c 36 17 d3 25 5c 55 93 44 97 83 8b 14 1b 
4c d4 8d 3c 7e ca 2c 1f aa ce bf dd f6 8a cd a4 da 21 0b ff f3 0d e7 cf b7 17 8c 0f 35 34 6c 01 
99 a3 b3 da b7 2d ac 7e 44 c7 8a 6d 09 8d 87 77 b5 55 de 4c 93 bd 87 7b d5 11 42 0e b2 cf d5 3a 
06 38 fd 59 b7 b2 13 b5 91 60 ca 3d c9 c3 10 c8 f6 ba 81 ed 9d c1 62 16 1b b9 a2 dd 1d 22 d8 51 
5d 11 b4 38 e3 c2 d8 e7 7a 1c 96 c3 97 fa 8e 0e 64 9d 9c 10 31 0f 0c 2e f0 e1 9e 1c 15 08 38 aa 
63 46 d9 4e 14 e1 aa 0e e2 1a bd cb 4d 1c 5f 99 c1 df 8a 34 e4 b5 52 28 b2 f2 e2 c5 ad 76 f0 80 
d5 85 26 c9 9f a9 74 fb a3 0e c7 79 3b 29 1a 90 c4 fe 62 37 c8 da 38 42 b7 ec d1 28 73 78 32 e8 
65 17 0d 30 4d cb 55 58 8e 45 f3 4b 2a 39 8d f3 1c 0b f1 4a 61 bc fa 92 4b 6a 88 ee 6b 32 68 cd 
bf da b5 61 61 12 a6 a6 6e a6 39 14 5b 7c bf 9b 72 b1 bc f8 b0 b1 0e 06 b7 9c d9 17 14 e0 35 f2 
89 45 02 94 98 5f f7 40 05 ac 48 03 88 3a ee 35 66 35 01 23 2b 26 1e 63 37 4c 50 fc 61 d7 73 f4 
5d 68 8d 57 22 ae 11 57 0b 6d 88 9b e0 d4 90 4b 8f 71 b5 07 c0 a3 11 46 01 db 31 4d bf 82 35 45 
cf ea a6 90 ad 11 f4 f5 34 97 18 b8 0e c1 54 3b 7e d8 86 35 d8 c5 02 26 43 41 76 15 14 65 c5 33 
6d 09 57 7f 5a b1 d8 fb 29 6f cf 91 31 92 20 3e bb 76 d9 9a 51 44 45 50 24 10 d3 b2 bc 1e a5 df 
b8 9e 63 b9 c4 d0 2e 23 8d d1 3d b1 e4 f0 14 64 c5 ed cb 76 81 eb 68 eb c0 72 b4 de 8d 60 91 47 
2e 17 42 2f ff ca 9e fe f8 33 aa fd 36 99 84 93 14 7a 32 66 39 a3 2e f2 2f 28 3c aa d3 f7 7a 3e 
43 7c 25 26 94 10 0a f8 fe a2 14 b2 b1 67 00 8c 18 ef 9c 5c be 69 95 3d 7e 8a 46 7d 53 c8 8a 6f 
61 6c f7 3d 88 2c 88 50 28 c3 33 65 55 4a 4e e6 3a b7 4e a2 cf 54 cf 79 b3 8a 67 1a 4a ce 26 5e 
ee 1d 58 6a 55 c0 6a 21 f7 d4 78 02 9c 49 6d 11 d9 d5 45 db a5 91 4b 2c cc b0 e9 98 6e 1f e6 67 
45 5f a2 fe ef 88 39 5d e7 a9 08 ce 77 85 93 55 4d e5 36 02 ec 67 ac b3 be 20 cf 69 ea e5 9d be 
ba 9a e6 9d bf 54 b3 cc 68 b0 c4 65 4e 37 2e d1 e6 1a 90 6a ce 34 cf 44 79 90 d6 54 64 66 55 6d 
99 cc ee 47 a9 0f d3 12 e5 ef 43 bc 03 ae e5 7d ec 40 77 bc e8 6e c8 ed e1 54 71 7b f9 fd 52 5a 

26 8d 3c 53 08 bb c8 a7 c0 01 d4 21 ee 52 96 29 9f b8 ca fd 51 a3 e4 93 d4 53 cb 56 3f 1f 0d 3f 
9d 0c 09 6f af 73 fc de 52 1d 7f 37 e0 a4 58 7d 37 7f 1d 86 98 7a a6 f4 2a 0f c7 b6 40 57 3a b1 
32 10 45 a2 e9 69 0d df ee 0f 04 fc 23 3c 79 f7 e3 27 bd 0a c5 b1 cc a6 af a1 01 c4 84 4b c1 1a 
10 f8 9b 4b 78 e6 d5 ad dd 3e d9 c3 77 cb 80 f1 cd dd b1 95 55 1e 4b 17 29 ba cd 01 06 b6 c7 bf 
5c bb 6d 1f 98 4e 64 22 62 a5 2e 3a 15 17 2b 98 13 62 b6 88 41 ae 4d 8b 57 a5 36 44 3c 6c a4 bc 
32 e9 d2 2f fb 19 03 ee b6 da eb 66 ad 02 70 f6 cd 13 41 9e f7 69 39 22 ee 40 ff bf 12 5a ed 03 
a6 a9 9e e1 cd db 32 9c 0c 0b af a3 6a 84 7e ea 0d e1 80 ea 5e 6d a9 d0 9c 07 a4 fb ee 83 6a 61 
c3 ba 59 f2 b1 3d aa 8d 8c fc d1 a5 ec ac bb 2b d8 5a 58 d7 d5 ef 74 63 08 0a 58 d7 ac 05 1f 79 
8d 73 45 7b c1 03 5a fc 5a 0b 62 7a 4c a4 c7 4a 30 9f 66 27 32 3e a4 81 ce f2 06 8e a2 12 46 c8 
01 c3 5b ea 90 05 6c f9 8f 2d 28 86 1a ab 76 ad 0d 6c 00 f6 c6 bf 7f a8 86 01 53 ae 9b f8 52 a0 
12 32 4d 05 29 36 40 6f 3d ef a2 86 61 19 d8 95 5d 15 34 b5 56 f3 81 2d bd 10 99 23 de 1b ec 2e 
ac df 84 eb 10 a1 6d 1e 6e 76 09 8f a0 5f 34 1a 0a 83 c7 30 22 6d 5f 3e f9 8f ec 2b 27 f6 f8 75 
b4 80 21 13 3f 67 c6 a2 24 80 4b 0c d0 04 06 2a f4 3b 35 88 e0 dd 05 e0 b8 88 18 5f ac 1e 8f 51 
04 66 ff 4b 28 c3 51 6b 59 61 11 c4 63 aa 07 8e f1 58 b6 3a c0 09 96 f2 6f 9d 9f b1 18 3f 05 75 
72 77 ae ba b8 06 51 c3 ff 07 b9 d2 42 08 24 e6 d2 8d 36 17 69 cf 71 29 8e 06 be 68 91 1e e3 6d 
c9 32 78 e0 51 9c 3c cd 00 f7 5b ab cd ee 84 a8 5f 25 5a 4a f8 25 29 13 79 94 67 27 b4 96 ed 9e 
cd af 5e 92 ce 06 c3 80 3d 4f c6 1d dd 45 86 25 59 03 80 56 07 1a 8a 15 8e b2 47 e4 96 9b 1c 42 
39 9d 1a ff 81 de d0 b0 91 c3 83 4b c4 0c bf 85 76 a2 be 16 a2 d3 9a 6d 25 5f c0 f2 c4 3b a2 6d 
c3 43 1d ae 36 d7 81 06 cd a0 cf b2 4a 5c fe c6 67 17 e1 bc 52 8e 94 31 8a 36 ee f8 42 98 ec 0b 
15 80 90 7d 30 bb 31 04 bc cc a4 27 b0 66 4a c2 d3 0b 6d d3 15 a3 ed 4f 03 67 a4 f8 8e f0 9a e0 
d4 cb 56 a4 2a 6c 6f 02 1f c4 af d7 af 71 e0 27 5b c2 a2 3e 62 7f 51 8b cf bb 6f 4a 9d 96 87 87 
9c 35 07 b1 56 e4 03 34 b1 9d 59 47 79 dd 39 7d 97 17 74 36 28 a8 a5 85 23 95 90 9e db f6 c6 74 
00 63 f5 8b 60 36 ee a3 23 05 c1 52 b5 23 01 24 17 7d 91 50 ce bc 06 b1 2d ec 05 fe 2e 95 a1 f3 
8c 95 2a 6f 6a 8b 69 2f 1f 40 bf 2f 85 d2 1f 53 62 00 5e 76 33 72 c7 5d 14 52 7f ca f2 10 9a 27 
c6 a2 66 f6 0f 25 e4 94 47 2c e2 69 82 94 b3 1b f8 43 f8 ea ad 98 75 af f4 f1 6c bb fc 19 6d 0c 
27 f9 24 0e 63 60 07 63 36 3e 70 e4 bd 28 11 63 52 81 35 47 0d 14 d5 a5 e5 89 ed e1 9a 7e 0b 76 
25 a2 94 fd f0 ad b2 05 7c 83 6b df bf 67 c9 ea df 8d a3 7f 98 e4 e3 14 f4 74 df a5 90 22 9f 11 
2b 3c a0 62 b9 96 00 bc a5 a0 89 ee 88 40 a2 49 07 d2 86 df 0e 1f d4 aa 27 a3 d5 c8 1b 02 8b 5f 
9d fe ea 34 3a be 3e a2 32 d2 3a fc 92 bc 99 ee 2a 54 dd 07 a6 f2 13 ec 7c 9e 1a 63 f0 32 6a be 
d8 b6 cb c2 64 de f7 a9 9c ef a4 4f cd fb e4 23 a1 ae 5c f3 0e a4 45 39 e8 88 b2 e6 3c de 0e 60 
2e cd 54 b1 a3 c9 eb 9a 56 65 a9 84 a3 35 f4 05 ba 12 72 f6 6d 93 48 c6 5b 1a 58 1a a4 4a 82 51 
ed 42 50 01 db 69 11 16 ca 37 de 90 f5 ba 6d 8e bf 4c 43 ba 63 35 2e a1 b9 a4 80 20 45 d3 08 75 

@10c00
57 ab 3e 09 65 c1 9b 98 5a 03 93 be 1b f3 2e 8c ee c0 ad 41 06 18 46 af e0 10 56 70 b4 ec 1b 88 
aa 38 59 78 15 ea f1 72 5f ff d1 b4 e6 60 4e a8 80 68 46 e8 e6 e3 12 ae a8 de bb db fd 22 6c 1c 
18 b0 93 53 36 16 b3 cc 2c f7 56 6e 9f 99 1b 61 a6 d8 5b 5f 09 54 50 34 dd 29 4d 8a a6 19 e7 9f 
ce 72 94 f9 8b 91 b9 a9 0a 51 99 41 07 4d 1c 0f 85 3b f1 b3 ee 41 f4 ae 45 a2 5e fc ac 8e ad 54 
f0 76 be 22 4e bb 15 e2 3c 0a cb da 58 46 0f e1 40 53 c5 45 8c 97 2a 63 9f 91 fa 0c 84 54 1a 55 
99 4b 2b dc 32 10 0f 2a fb b7 d2 3d 42 64 ea df ed 7d 4e d0 52 5e 57 6f a0 d7 e5 ea 1a 57 bf 98 
de 17 ab 8e 64 21 27 09 7a 86 4f c8 ed 9e dd e9 9d ab b9 68 27 b4 17 c9 f6 ef 99 1e d3 9c 68 e8 
ca 9a c9 f6 84 98 15 e1 e1 3b 97 2e fc 05 4c b7 57 69 ea 76 6a ce 3f 3e 48 e9 4a 8a 8d 3f 16 e8 
62 2b c6 2b af 38 ca ec 54 33 bc 7c 86 c1 d8 d8 1b da 81 bd f2 fb db 74 32 6e e4 65 9d 74 04 14 
a1 ba 9b 9c 78 dc 6e 3c ec 65 84 18 1e 13 55 b4 e2 b8 d1 59 0e a1 30 e9 4c bf 0a 40 ce 88 a5 bf 
7c cd fa 0f e9 74 62 bb bb 5d 6f be cb 51 d3 8a 9c 58 e8 bb 84 3e ba f2 23 b7 18 05 67 de a3 17 
de 84 4b a3 84 0b 3f 2a cc 40 b4 82 0e ee 99 73 2f a4 8d af 94 69 2d bd 3d c5 20 f4 24 f3 df 1d 
ab 95 b2 cf 46 c5 d4 22 1f cb 43 d1 e2 70 24 5e 7d 1f 3b 57 f5 cf 76 4f 18 f3 ef a5 3a 5a 76 ae 
bf 51 06 61 a1 d9 2a 16 ae 54 c3 70 b5 78 2a 12 5c e5 2a 2e d5 37 b9 87 29 e2 08 09 56 c1 b9 7e 
ee 9f da 81 80 9c 82 4f 6d c8 93 7c 73 be 9c 30 9e a9 45 06 dc 7f 54 1a df cc a6 6a 9d eb 32 18 
05 fc 76 ad 46 77 53 ef 45 ac cc 69 7a 13 9e 2f 0a b6 33 0a 28 9d d9 96 a1 81 bc 67 ab b4 a5 df 
c6 82 dd bb ce ec 50 f0 17 1d 3b 04 a6 5e 8f 5f 60 f0 51 be 50 a0 16 60 ca 6c f7 f9 97 11 0b 11 
ee de c8 da 6b 95 5f 23 be d1 6a 72 45 a0 06 e7 57 d1 b5 fb 64 ad 0f b6 b3 8c ba 71 ec 0e 96 bf 
31 58 a8 91 e8 26 a1 32 0b 14 97 2f 22 f1 d2 c7 a0 6c 2c f4 ea 02 01 ae a7 7b 1f 78 b1 cf b3 d7 
3b cf a6 bf 87 66 6f 9e c9 cc ba 10 7d 81 f8 d7 e4 6d 3a 34 e1 f7 5f 35 ef 6b fb 0e 60 90 02 1b 
af bb a5 9a 03 3a 59 c2 b9 76 82 42 0f 98 b6 c6 c0 18 1f 9e c0 f9 d7 12 c6 24 d9 8d f1 a6 5e 28 
2a 2b 3d b1 91 9b 28 cf 96 27 56 49 09 97 85 1d cf 46 cf 6c 76 8e 4d e1 65 08 fc a4 cf 7c da 70 
40 c5 c0 eb da 9c dc ce 11 8c 57 02 14 f6 11 3a 9f 6c f7 31 6b 54 dd 19 f7 10 60 5c df 97 c0 40 
7c c9 37 86 01 66 ad a2 d4 eb 5b a2 51 44 42 56 b8 94 fe d7 7c 02 dc 07 a3 ce b8 17 7f 93 93 bc 
62 0f 65 19 a2 3c 0d 04 81 21 f1 b5 58 2a 35 80 9b 63 00 a2 01 66 d6 d1 88 69 6f 8d 83 24 0d df 
6f 04 c1 93 cf 77 a2 85 b3 a3 63 21 3c 69 42 a0 bf 12 d3 2d c9 66 90 75 bb a4 aa cd 38 16 20 7c 
17 b2 7e 3a 13 8b 4f 90 fa 7d ae 21 84 d8 f6 76 94 75 05 69 1a 00 05 c7 4a d8 43 43 64 4e f7 40 
c4 b6 85 ad 71 01 2b 66 e2 56 8a 4b 32 68 19 99 83 f8 da a1 b4 4b 6b 77 3b f5 ce ad 43 c7 f4 ae 
dc 48 78 e3 65 7c 86 21 eb 6a 67 8c bf 20 a8 79 eb 9d 51 78 ce 74 2e 0a 8b 86 97 24 89 97 b3 22 
ba 37 b0 2b e1 b5 e9 b3 91 8f 6c 27 1b 22 d9 5e 24 ff 1e ea 16 c2 f2 dd 32 aa a0 1a 65 e8 04 cf 
b2 ea 3e 2b 4f 80 16 e5 44 32 79 b9 b0 a4 1d 67 7e 53 af 48 b4 93 94 25 1c 1d a6 56 7b 00 f3 c2 
10 61 ec e1 94 c5 03 58 6f 58 24 38 5e f8 18 8c 41 63 2a 3d 46 5e 28 f2 30 2d 1b fb e8 3a c2 dd 

18 32 3c a5 0a 88 e1 87 74 9e be f0 7f 86 a9 9c ad 92 6c cc e4 af fb 28 4c c6 2c 7f 40 0b eb dd 
06 8e 66 26 83 e2 19 c3 ac 3a 4e 86 e2 cd e8 41 fa db 0b 4f 1c 2e 91 85 45 68 bb b5 92 ff 22 56 
0e 3a 5c 69 4b 05 4c 37 6a f8 93 f5 d2 66 21 f8 57 d2 53 7a f5 99 a7 9f ea 2b 64 c4 61 ba 50 b2 
5b 97 c8 ce 25 3d 51 e3 f7 3e 05 94 10 01 dc 1a ee a2 4b 56 ee c5 30 e3 00 c3 7b 2e aa f7 97 36 
12 9b 0b 0b 4b ea 3a a1 96 08 d3 0f d3 67 d7 d7 dd 0e b0 48 fe a2 5a 98 46 76 0a cb e3 8d 53 fd 
4f d5 3e 2f 71 88 4e 23 80 ed e5 6a cd 77 08 35 3c 71 f7 08 95 35 88 da 71 28 d6 cb f9 66 16 fb 
25 6e 34 a1 c2 a8 0e f3 e7 1a da 02 28 2a 9f 16 1c bf 4d ab 98 9d 58 a0 2f 50 59 b8 50 86 a9 fc 
a1 23 75 1f e0 f4 33 72 f6 52 09 8c 83 8f 00 30 85 82 99 9a 67 0f 9e b7 27 01 c8 72 c6 0b 11 a3 
c7 4d 42 c0 e6 2f ad da ce f5 82 14 f8 d0 cc 14 76 de 77 99 d9 da 66 c5 f6 e3 0d 32 af 28 86 6d 
91 da 96 f3 67 34 a4 3d 89 f6 0c ff 18 2c d7 28 e7 8e 3d c2 3d 64 f4 48 32 37 cd 88 d8 29 7c ac 
f5 51 22 7e 6f f3 78 85 39 e4 27 0b ec fb 32 ad c9 e5 f8 87 5a 2b c5 94 68 d7 62 5d 87 72 9c 8d 
df d2 4e 81 80 78 c3 73 e8 e3 0b 4a f4 ae 21 ba 03 ce 6e b4 6e c6 8e d9 20 34 df f3 77 81 ca 12 
31 14 3d 71 96 e4 55 a0 98 b0 a6 2b 2a cd 24 3f 75 cc 1d 6b 31 e2 3b 1c d7 57 12 e0 df e8 20 19 
c9 66 c9 1e 22 72 36 7f 43 a1 a0 72 ff f8 f1 04 f7 fc 39 27 d1 46 f0 39 02 e1 7c 18 6b 54 f0 54 
7a b0 81 ad 10 74 a6 59 db a3 59 3c 5b e6 77 a8 5a 0f b0 bb f6 d0 0a e8 11 0c 59 e1 3f 8a c4 4f 
10 70 b1 9f c3 53 1f 50 49 3a e8 fd 9f 6a db a4 64 52 28 50 bf 76 1d b6 68 a8 9d dc fa 65 60 6e 
4e be 59 c9 17 93 4f 5d 70 85 1c 81 a5 69 7c 46 d6 a6 fe 6b c1 47 f5 08 66 1f f3 03 af d9 bd ed 
f2 48 32 5b 5d ce 21 53 2a 39 7d ef bd e6 f2 b6 68 88 48 e5 0d 68 98 1c 60 72 bf a6 ed f4 0e df 
ae 57 af da 60 b5 b4 db 48 a2 4a c1 b1 f7 09 f5 ca 0b d2 f1 29 18 41 08 a5 3a 1c 6e b6 d8 bd 30 
2f c8 f8 26 65 13 61 76 95 a6 7b ce c0 ce c9 d9 a3 da 23 1a 15 ac 66 b9 7a a9 dd 5b 8a c3 6e a4 
19 14 f0 75 25 ca b7 7f d2 c1 c0 41 a5 b2 70 13 95 37 77 43 46 94 b1 f5 1e 87 8e c6 5c 08 f9 d6 
08 4a 2f 56 d3 d4 81 27 ba 0a 7e a0 90 03 75 2a 35 ff c5 a6 ad 55 09 5b c6 36 73 5f 9a 14 72 3a 
8f 11 06 b0 1b 44 bd 77 fe 2d d7 c7 2a 3a 85 7e 16 a4 b9 d7 af 8e 88 5e a0 ae 86 31 28 6a 23 1b 
3b a7 81 c1 20 43 a5 52 48 70 a2 eb 93 e7 88 46 be 32 ba be 2d f4 85 4e d3 82 7b 9a 63 a7 8f 9e 
8f e5 5f 21 7c 14 a9 70 3b af 6d 98 66 b2 9b 93 ad 4b e4 a1 7c 56 8a 50 7b db be 54 21 80 70 be 
07 39 1a bd 42 10 72 65 6f 61 81 b3 b2 5b 16 4b 5c 2c 0d 18 6c 9a 5d 62 b0 78 72 70 ae c0 b8 4f 
18 ab e4 dc fe ab df 99 78 91 dc 79 01 bb 86 2f 3a a6 c2 17 44 be fb 59 7f b5 73 55 d0 4b 93 fd 
2d d9 a6 1e b1 6e 09 4e de e6 37 7f 54 c1 b3 d7 af 26 49 e9 c2 d9 96 e3 ee 81 53 c6 c2 1e 61 4a 
aa fb 02 78 d8 fc 41 9e 25 9c 00 b1 24 76 9a b1 1b af a0 2f 1e 18 9d 85 fa 66 5f da 3b 4d be 93 
ec e1 50 3a 65 0f 0f 7a c5 89 5f 53 60 fa 72 06 d7 db 7b e6 07 c2 b2 9e 9b 86 9a 03 66 04 7d 0c 
45 f0 a3 09 c3 78 34 ad 31 19 34 04 74 85 a9 f6 31 de 48 5f a3 35 b4 62 bd 99 bf 08 ea 87 a7 c0 
03 29 c4 e6 d5 22 a8 d7 d3 53 16 b6 3f 68 e7 77 73 83 2d 45 91 e8 b6 e1 47 f1 42 0b e2 33 7f 93 

68 23 35 27 f6 10 9b 73 0d d3 55 b8 1a 0a 08 5a db 2d 07 9b e9 67 04 ff 17 76 4e 84 e4 7c 7f 41 
b2 0d 2d 79 f8 5b 76 d2 38 ce f7 ad d7 eb 25 47 a2 d8 6c bc 39 5a 24 7a 02 aa c6 45 fd ed 5b 5c 
13 ad a1 e5 27 35 d9 1f a7 12 bc 93 bd a5 8a bd f8 16 a8 5a 88 7f d1 e8 d7 a7 46 74 b2 2b fc 52 
b8 64 37 c8 46 ea 9d 59 a3 04 1d bd 8f e7 bf 13 05 13 c1 80 56 ac 00 b6 5b 1d 22 95 00 f3 85 65 
c4 29 53 d9 90 da d2 5d 6f a0 47 d9 85 79 82 7a e9 93 76 90 98 ce dd 2a 4d 56 65 7e 5b 17 50 b2 
55 8a 0e 27 b7 81 c1 da 44 7d 23 ec 50 3c ca f9 bb ef 3b 46 bf ee ce 63 62 32 d2 61 b0 86 ef 2c 
7d ae 38 19 e7 70 e9 5a 55 c7 50 52 1a 27 c4 70 8b 1c 3d b4 b0 27 6d 54 48 2b e5 c7 65 42 2e 9e 
48 56 5c 6d c2 52 05 41 ca 44 26 bf 82 4b d8 97 62 a4 62 44 cc b1 90 cd a6 52 d1 8f 56 68 0f ad 
bb d8 ba 3b 64 e8 03 c6 c7 50 b3 41 a2 d0 a4 fd 40 ab 48 ba e8 da 44 73 19 51 82 f4 d9 2c cb d3 
d1 23 4d f0 5f 0d 0d fc 65 e1 c0 3c 0a f7 fd 0a 1c ec 44 30 54 08 cc c4 36 68 9b 85 ba db d6 66 
7f bf c5 53 be b4 82 cc b6 85 cb 6d c5 17 f4 fd e6 bb 63 19 d7 ba a5 14 8d 71 77 2b 3e d8 da 90 
af ca 8d 84 04 e6 fc f9 c4 5f 0d e9 52 a0 cd ef 87 01 6b 3f b0 84 83 93 a3 dd 2a 27 23 a0 b9 55 
47 fd c5 f8 2c c5 4a 1b 91 2e 75 1b ab 1b 09 ce dd 43 da c5 95 17 53 46 f6 b4 80 11 9c c7 8d 91 
23 a5 47 7f aa 8c 75 a5 17 47 a9 ca 40 29 5c 63 c2 9c e4 26 b5 37 3a 09 fb 99 fb db 57 f9 aa f8 
15 ab a4 3f 68 8d be e0 48 97 0a 11 fb 80 b5 4e 05 bf 77 35 b9 c3 93 94 22 c5 d8 cd 7a fa 9a 14 
